"FIGI","ISIN","CUSIP","SEDOL","TICKER","COUNTRY_CD","SECURITY_DESCRIPTION","PRICE","CURRENCY_CD"
BBG00F8XR4Q9,US843646AU49,"843646AU4",BZ124X0,SO46A,US,SOUTHERN POWER COMPANIES 4.95% SNR 15/12/46,88.56707,USD
BBG00F9S6VH2,US717081ED10,"717081ED1",BZ3FFH8,PFE46,US,PFIZER INC 4.125% SNR 15/12/46,82.74521,USD
BBG00F9SNCG6,US03040WAN56,"03040WAN5",BD59NR0,AWK/26,US,AMERICAN WATER CAPITAL CORP 3% SNR 01/12/2026 USD,98.55559,USD
BBG00F9SRXZ5,US03040WAP05,"03040WAP0",BD59NS1,AWK/46,US,AMERICAN WATER CAPITAL CORP 4% SNR 01/12/2046 USD,78.86849,USD
BBG00F9RP9V6,US26442CAS35,"26442CAS3",BZ3FFL2,DUK/26,US,DUKE ENERGY CAROLINAS LLC 2.95% 1MTG 01/12/26,98.67875,USD
BBG00FY3CTF9,US254709AM01,"254709AM0",BYNHPL1,DFS27,US,DISCOVER FINANCIAL SERVICES 4.1% SNR 09/02/2027,99.17806,USD
BBG00FWXVNC0,US00206RDR03,"00206RDR0",BDCL4L0,T37A,US,AT&T INC 5.25% SNR 01/03/37,98.86375,USD
BBG00FWXVCS7,US00206RDQ20,"00206RDQ2",BDCL4N2,T27,US,AT&T INC 4.25% SNR 01/03/27,99.77875,USD
BBG00FY2XDD5,US29736RAJ95,"29736RAJ9",BYNHPN3,EL27,US,ESTEE LAUDER COMPANIES INC 3.15% SNR 15/03/27,97.59375,USD
BBG00FWXWH32,US00206RDS85,"00206RDS8",BDCL4K9,T47A,US,AT&T INC 5.45% SNR 01/03/47,94.16875,USD
BBG00FWXWNX6,US00206RDT68,"00206RDT6",BDCL4M1,T57,US,AT&T INC 5.7% SNR 01/03/2057,95.85,USD
BBG00FY2XP48,US29736RAK68,"29736RAK6",BYNHPP5,EL47,US,ESTEE LAUDER COMPANIES INC 4.15% SNR 15/03/47,78.15553,USD
BBG00FY3K7R5,US361448AZ62,"361448AZ6",BYNHPR7,GATX27,US,GATX CORP 3.85% SNR 30/03/2027 USD,100.26314,USD
BBG00FY6JD33,US55336VAK61,"55336VAK6",BDFC186,MPLX27,US,MPLX LP 4.125% SNR 01/03/27,99.34218,USD
BBG00FY6KS74,US55336VAL45,"55336VAL4",BYXT874,MPLX47,US,MPLX LP 5.2% SNR 01/03/2047,88.44068,USD
BBG00FY31518,US030981AL88,"030981AL8",BYNHPQ6,APU27,US,AMERIGAS PARTNERS/AMERIGAS FIN CORP5.75% GTD SNR 20/05/27 USD,97.53444,USD
BBG00FYFK1Q2,US125896BS82,"125896BS8",BYYQJF9,CMS27A,US,CMS ENERGY CORP 3.45% SNR 15/08/27,98.07568,USD
BBG00FY6FJC4,US864486AK16,"864486AK1",BYXT829,SPH/27,US,SUBURBAN PROPANE PARTNERS L.P 5.875% SNR 01/03/27,99.97284,USD
BBG00GM57XH0,US21036PAT57,"21036PAT5",BDGKT74,STZ47,US,CONSTELLATION BRANDS INC 4.5% GTD SNR 09/05/2047 USD,83.40492,USD
BBG00GM57K33,US21036PAS74,"21036PAS7",BDGKT85,STZ27,US,CONSTELLATION BRANDS INC 3.5% GTD SNR 09/05/2027 USD,98.99139,USD
BBG00GM569M8,US59523UAN72,"59523UAN7",BDGKT30,MAA27,US,MID-AMERICA APTS LP 3.6% SNR 01/06/2027,99.23,USD
BBG00GNBT3L3,US532457BR81,"532457BR8",BDVJY26,LLY47,US,ELI LILLY AND COMPANY 3.95% SNR 15/05/47,83.32302,USD
BBG00GNBRQV3,US532457BP26,"532457BP2",BDVJY71,LLY27A,US,ELI LILLY AND COMPANY 3.1% SNR 15/05/2027,98.83528,USD
BBG00GNCK0V5,US8426EPAC26,"8426EPAC2",BDVJYL5,SO/47,US,SOUTHERN CO GAS CAP 4.4% GTD SNR 30/05/2047 USD,82.91144,USD
BBG00F0FKKP8,US278865AV25,"278865AV2",BD9NGC4,ECL26,US,ECOLAB INC 2.7% SNR 01/11/2026,98.71498,USD
BBG00F0FKNM5,US278865AW08,"278865AW0",BD9NGQ8,ECL46,US,ECOLAB INC 3.7% SNR 01/11/2046,77.00154,USD
BBG00F0RRHD5,US172967KY63,"172967KY6",BYP7GJ4,C26E,US,CITIGROUP INC 3.2% SNR 21/10/2026,99.17556,USD
BBG007K8W5N2,US70109HAL96,"70109HAL9",BSSWDT3,PH24,US,PARKER-HANNIFIN CORP 3.3% SNR MTN 21/11/24 USD'A,99.88,USD
BBG00F9ZD3Q0,US72650RBL50,"72650RBL5",BDBGH39,PAA26,US,PLAINS ALL AMERICAN PIPELINE LP 4.5% SNR 15/12/2026,101.16838,USD
BBG00F9RW8P7,US717081EA70,"717081EA7",BZ3FFG7,PFE26A,US,PFIZER INC 3% SNR 15/12/2026,98.70833,USD
BBG00FB4MX99,US57636QAH74,"57636QAH7",BD6KVZ6,MA46,US,MASTERCARD INCORPORATED 3.8% SNR 21/11/2046,79.80056,USD
BBG00FB4ML86,US57636QAG91,"57636QAG9",BD6KVY5,MA26,US,MASTERCARD INCORPORATED 2.95% SNR 21/11/26,99.03069,USD
BBG00F9S3BS7,US717081EC37,"717081EC3",BZ3FFJ0,PFE/36,US,PFIZER INC 4% SNR 15/12/2036,91.62444,USD
BBG00FBCKY28,US002824BG43,"002824BG4",BYVQ5V0,ABT36,US,ABBOTT LABORATORIES 4.75% SNR 30/11/36,99.40694,USD
BBG00FBCKY37,US002824BH26,"002824BH2",BYQHX58,ABT46,US,ABBOTT LABORATORIES 4.9% SNR 30/11/2046,95.89584,USD
BBG00FBCK9N0,US002824BF69,"002824BF6",BYQHX36,ABT26,US,ABBOTT LABORATORIES 3.75% SNR 30/11/26,100.51917,USD
BBG00F9ZQB79,US828807CY15,"828807CY1",BDBGH17,SPG26A,US,SIMON PROPERTY GROUP L.P. 3.25% SNR 30/11/26,99.06528,USD
BBG00F9ZDK00,US828807CZ89,"828807CZ8",BDBGH95,SPG46,US,SIMON PROPERTY GROUP L.P. 4.25% SNR 30/11/46,83.15306,USD
BBG00FZL6433,US097023BU85,"097023BU8",BZBZQX3,BA27,US,BOEING CO 2.8% SNR 01/03/2027,96.53145,USD
BBG00FZGT849,US428291AN87,"428291AN8",BYWC807,HXL27,US,HEXCEL CORPORATION 3.95% SNR 15/02/27,99.23612,USD
BBG00FZL6442,US097023BV68,"097023BV6",BZBZQ11,BA47,US,BOEING CO 3.65% SNR 01/03/47,69.15383,USD
BBG00FZQ4RY9,US833034AK75,"833034AK7",BD8BY92,SNA27,US,SNAP-ON INC 3.25% SNR 01/03/27,98.13606,USD
BBG00GNCCMY3,US29336UAG22,"29336UAG2",BDVJS80,ENLK47,US,ENLINK MIDSTREAM PARTNERS LP 5.45% SNR 01/06/47,92.08677,USD
BBG00GNQYQS6,US69351UAU79,"69351UAU7",BZ1JSM8,PPL47,US,PPL ELECTRIC UTILITIES CORP 3.95% 1MTG 01/06/2047 USD,80.93422,USD
BBG00GNQXNY7,US037735CW53,"037735CW5",BYZMJS9,AEP27,US,APPALACHIAN POWER CO 3.3% SNR 01/06/27 'X,98.45986,USD
BBG00ZJ06781,US80349AAD19,"80349AAD1",BMXN009,SAR26,US,SARATOGA INVESTMENT CORP 4.375% SNR 28/02/26,98.63996,USD
BBG00GM9VC63,US05348EBA64,"05348EBA6",BF19282,AVB27,US,AVALONBAY COMMUNITIES INC 3.35% SNR MTN 15/05/27 USD,98.74764,USD
BBG00GNYX7Z4,US67021CAM91,"67021CAM9",BDT7CP1,ES/27A,US,NSTAR ELECTRIC COMPANY 3.2% DEB 15/05/2027,98.57222,USD
BBG00F0VHHC8,US654106AF00,"654106AF0",BD5FYS6,NKE26,US,NIKE INC 2.375% SNR 01/11/26,98.15979,USD
BBG00F0VJ8P2,US654106AG82,"654106AG8",BD5FYV9,NKE46,US,NIKE INC 3.375% SNR 01/11/46,75.22813,USD
BBG00F0TZ3D3,US06051GGA13,"06051GGA1",BD5FYQ4,BAC27,US,BANK OF AMERICA CORPORATION 3.248% SNR MTN 21/10/27 USD,98.69649,USD
BBG00F0XRM41,US911312AY27,"911312AY2",BYQ74V1,UPS26,US,UNITED PARCEL SERVICE INC 2.4% SNR 15/11/2026,97.78667,USD
BBG00FD4Z3N3,US06051GGC78,"06051GGC7",BZ013F3,BAC27A,US,BANK OF AMERICA CORPORATION 4.183% SUB MTN 25/11/27 USD,100.06919,USD
BBG00FD50XL4,US29250NAM74,"29250NAM7",BZ6CXF0,ENB46,US,ENBRIDGE INC 5.5% GTD SNR 01/12/2046 USD,97.82788,USD
BBG00FD50MT0,US29250NAL91,"29250NAL9",BZ6CXC7,ENB26,US,ENBRIDGE INC 4.25% GTD SNR 01/12/26 USD,100.85614,USD
BBG00FFJXSB8,US887317BB04,"887317BB0",BDDN1V4,TWX27,US,WARNER MEDIA LLC 3.8% GTD SNR 15/02/2027 USD,97.97472,USD
BBG00FZQ3DP1,US210518DA13,"210518DA1",BDCJP11,CMS47,US,CONSUMERS ENERGY COMPANY 3.95% 1MTG 15/07/47,80.43762,USD
BBG00FZHN1S2,US431282AP72,"431282AP7",BYWPHP4,HIW27,US,HIGHWOODS RLTY LTD PARTNERSHIP 3.875% SNR 01/03/27,98.30776,USD
BBG00G2FR972,US110122BB30,"110122BB3",BDRHC31,BMY27,US,BRISTOL-MYERS SQUIBB CO 3.25% SNR 27/02/27,98.47986,USD
BBG00GM565C7,US824348AX47,"824348AX4",BDGKT18,SHW47,US,SHERWIN-WILLIAMS CO 4.5% SNR 01/06/2047,85.93898,USD
BBG00GM56528,US824348AW63,"824348AW6",BDGKST9,SHW27A,US,SHERWIN-WILLIAMS CO 3.45% SNR 01/06/27,98.73125,USD
BBG00GNTMTD3,US06406RAD98,"06406RAD9",BDFVGH7,BK27,US,BANK OF NEW YORK MELLON CORP 3.25% SNR MTN 16/05/27 USD,98.79167,USD
BBG00GQ57R43,US402479CF43,"402479CF4",BYQMFX5,SO/27A,US,GULF POWER CO 3.3% SNR 30/05/2027,98.64167,USD
BBG00GQ592K8,US459506AE19,"459506AE1",BDS6RQ5,IFF47,US,INTERNATIONAL FLAVORS & FRAGRANCES 4.375% SNR 01/06/47,79.23023,USD
BBG00DLHMNM1,US059165EG13,"059165EG1",BD3BW59,EXC/26,US,BALTIMORE GAS & ELECTRIC CO 2.4% SNR 15/08/2026,97.67515,USD
BBG00DKKM0Z1,US49446RAP47,"49446RAP4",BZC0T38,KIM26,US,KIMCO REALTY CORP 2.8% SNR 01/10/2026,98.73667,USD
BBG00DLHMVC4,US059165EH95,"059165EH9",BD3BW60,EXC/46,US,BALTIMORE GAS & ELECTRIC CO 3.5% SNR 15/08/2046,73.2341,USD
BBG00DKPRT00,US092113AN95,"092113AN9",BDHDF96,BKH46,US,BLACK HILLS CORP 4.2% SNR 15/09/2046,79.87472,USD
BBG00DLLN8D4,US552953CD18,"552953CD1",BDHBPQ7,MGM26,US,MGM RESORTS INTERNATIONAL 4.625% GTD SNR 01/09/26 USD,99.28627,USD
BBG00DKPNT68,US092113AM13,"092113AM1",BDHDFB8,BKH27,US,BLACK HILLS CORP 3.15% SNR 15/01/27,97.91927,USD
BBG00DLLP6J0,US29364GAJ22,"29364GAJ2",BDHBW33,ETR26,US,ENTERGY CORP 2.95% SNR 01/09/26,97.94413,USD
BBG00FFDSDB0,US98389BAU44,"98389BAU4",BYW4D97,XEL26,US,XCEL ENERGY INC 3.35% SNR 01/12/26,98.98875,USD
BBG00FFDVVW3,US694308HR19,"694308HR1",BYWFCM6,PCG46A,US,PACIFIC GAS & ELECTRIC CO 4% SNR 01/12/2046,73.37753,USD
BBG00FFDSS45,US666807BK73,"666807BK7",BYW4DC0,NOC27,US,NORTHROP GRUMMAN CORP 3.2% SNR 01/02/2027,98.44593,USD
BBG00G3NYKK6,US808513AQ89,"808513AQ8",BDZV3Q5,SCHW27,US,SCHWAB(CHARLES)CORP 3.2% SNR 02/03/2027,98.07111,USD
BBG00G3P4VF6,US749685AV56,"749685AV5",BF01Y27,RPM27,US,RPM INTERNATIONAL INC 3.75% SNR 15/03/27,98.5269,USD
BBG00G3SCRG9,US478160CG79,"478160CG7",BF01Z35,JNJ47,US,JOHNSON & JOHNSON 3.75% SNR 03/03/47,80.03042,USD
BBG00G3SCR79,US478160CE22,"478160CE2",BF01Z79,JNJ27,US,JOHNSON & JOHNSON 2.95% SNR 03/03/27,98.08486,USD
BBG00G3SCRB4,US478160CF96,"478160CF9",BF01Z57,JNJ37A,US,JOHNSON & JOHNSON 3.625% SNR 03/03/37,88.77174,USD
BBG00G2FZNL6,US015271AK55,"015271AK5",BDFD446,ARE28,US,ALEXANDRIA REAL ESTATE EQUITIES 3.95% GTD SNR 15/01/28 USD,99.10783,USD
BBG00G3S9YJ5,US373334KH31,"373334KH3",BF02077,SO/27,US,GEORGIA POWER CO 3.25% SNR 30/03/27,99.50786,USD
BBG00G3NY805,US883203BX87,"883203BX8",BF01TW2,TXT27,US,TEXTRON INC 3.65% SNR 15/03/27,98.22924,USD
BBG00G3NX2D5,US95709TAP57,"95709TAP5",BDZV3V0,WR27,US,EVERGY KANSAS CENTRAL INC. 3.1% 1MTG 01/04/27,99.03989,USD
BBG00G3YBZM2,US00912XAV64,"00912XAV6",BF081M7,AL27,US,AIR LEASE CORP 3.625% SNR 01/04/27,99.77229,USD
BBG00G4X1292,US207597EJ05,"207597EJ0",BF0BD31,ES/27,US,CONNECTICUT LIGHT & POWER CO 3.2% SNR SEC 15/03/2027 USD,97.81556,USD
BBG00G4X96G7,US71951QAA04,"71951QAA0",BF0BD42,DOC/27,US,PHYSICIANS RLTY LP 4.3% GTD SNR 15/03/2027 USD,99.5536,USD
BBG00G40B4H0,US589400AB62,"589400AB6",BF04KN9,MCY27,US,MERCURY GENERAL CORP 4.4% SNR 15/03/2027,98.20889,USD
BBG00G3YXNM5,US11120VAE39,"11120VAE3",BF0BHP1,BRX/27,US,BRIXMOR OPERATING PARTNERSHIP LP 3.9% SNR 15/03/2027,98.25083,USD
BBG00GQ9KQJ6,US693475AT21,"693475AT2",BZ0W3C3,PNC27,US,PNC FINANCIAL SERVICES GROUP 3.15% SNR 19/05/27,98.39875,USD
BBG00GQ57YK0,US384802AD60,"384802AD6",BYQMTX3,GWW47,US,GRAINGER W W INC 4.2% SNR 15/05/2047,83.89552,USD
BBG00GQ5NQB9,US89417EAM12,"89417EAM1",BDS6RM1,TRV47,US,TRAVELERS COMPANIES INC 4% SNR 30/05/2047,81.62402,USD
BBG00GPWM332,US65473QBF90,"65473QBF9",BD20RG3,NI/47,US,NISOURCE INC 4.375% SNR 15/05/47,83.51897,USD
BBG00GKJ5LV4,US810186AP17,"810186AP1",BF2MPT2,SMG26,US,SCOTTS MIRACLE-GRO COMPANY 5.25% GTD SNR 15/12/26 USD,100.59815,USD
BBG00GPWLY53,US65473QBE26,"65473QBE2",BD20RF2,NI/27A,US,NISOURCE INC 3.49% SNR 15/05/27,99.21751,USD
BBG00GQGZHK2,US573284AQ94,"573284AQ9",BDZZHM1,MLM27,US,MARTIN MARIETTA MATERIALS INC 3.45% SNR 01/06/27,98.63125,USD
BBG00GNTJ5Z5,US163851AE83,"163851AE8",BDFVFH0,CC27,US,THE CHEMOURS COMPANY LLC 5.375% GTD SNR 15/05/27 USD,99.23576,USD
BBG00GQ9V485,US26884UAD19,"26884UAD1",BZ11Z12,EPR27,US,EPR PROPERTIES 4.5% GTD SNR 01/06/2027 USD,100.0625,USD
BBG00GQGGY44,US29364WAZ14,"29364WAZ1",BDZZHD2,ETR/27,US,ENTERGY LOUISIANA LLC 3.12% 1MTG 01/09/2027 USD,97.22699,USD
BBG00DP120C5,US743315AR46,"743315AR4",BDGKS44,PGR27,US,PROGRESSIVE CORP(OHIO) 2.45% SNR 15/01/27,97.30696,USD
BBG00DP8NN37,US680223AK06,"680223AK0",BD606N9,ORI26,US,OLD REPUBLIC INTERNATIONAL CORP 3.875% SNR 26/08/26,99.19598,USD
BBG00GVWMJZ5,US049560AN51,"049560AN5",BF4SN38,ATO27,US,ATMOS ENERGY CORP 3% SNR 15/06/2027,98.01218,USD
BBG00GVWLMN2,US797440BV50,"797440BV5",BF4SP32,SRE/47,US,SAN DIEGO GAS & ELECTRIC CO 3.75% 1MTG 01/06/47 USD'RRR,75.54341,USD
BBG00GVWQWF4,US209111FL29,"209111FL2",BF4SNR2,ED47,US,CONSOLIDATED EDISON CO(N.Y) 3.875% DEB 15/06/47,77.60183,USD
BBG00GVWJ419,US87265HAF64,"87265HAF6",BF4SN83,TPH27,US,TRI POINTE HOMES INC 5.25% GTD SNR 01/06/27 USD,100.23788,USD
BBG00GVLS510,US42225UAF12,"42225UAF1",BZ4CYX7,HTA27,US,HEALTHCARE REALTY HOLDINGS L.P 3.75% GTD SNR 01/07/27 USD,98.74043,USD
BBG00GW180G0,US816851BA63,"816851BA6",BD6DZZ3,SRE27,US,SEMPRA 3.25% SNR 15/06/27,97.55986,USD
BBG00J6HDJ99,US701094AL88,"701094AL8",BF1GF73,PH47,US,PARKER-HANNIFIN CORP 4.1% SNR 01/03/2047 USD,81.41302,USD
BBG00GVK9M43,US042735BF63,"042735BF6",BZ4DLS4,ARW28,US,ARROW ELECTRONICS INC 3.875% SNR 12/01/28,98.01806,USD
BBG00GVKGJQ8,US14149YBM93,"14149YBM9",BZ4DMG9,CAH47,US,CARDINAL HEALTH INC 4.368% SNR 15/06/47,82.66973,USD
BBG00GVKFSS7,US14149YBJ64,"14149YBJ6",BZ4DM92,CAH27,US,CARDINAL HEALTH INC 3.41% SNR 15/06/27,98.51564,USD
BBG00GW1HKS3,US906548CM25,"906548CM2",BYSWYD6,AEE/27,US,UNION ELECTRIC COMPANY 2.95% SNR SEC 15/06/27 USD,97.93533,USD
BBG00GXJCL88,US485134BQ27,"485134BQ2",BDT5NR4,GXP/47,US,EVERGY METRO INC 4.2% SNR 15/06/2047,81.32712,USD
BBG00GXJCQB3,US025676AM95,"025676AM9",BDT5NV8,AEL27,US,AMERICAN NATIONAL GROUP INC 5% SNR 15/06/2027,101.33079,USD
BBG00GW5QHT0,US90265EAM21,"90265EAM2",BF29YN0,UDR27,US,UDR INC 3.5% GTD SNR 01/07/2027 USD,98.39583,USD
BBG00GXDZ4R3,US744448CN95,"744448CN9",BDFZC71,XEL/47,US,PUBLIC SERVICE CO OF COLORADO 3.8% 1MTG 15/06/2047 USD'30,76.21942,USD
BBG00J77XR27,US960413AU67,"960413AU6",BZ1JS17,WLK47,US,WESTLAKE CORPORATION 4.375% SNR 15/11/47,80.33925,USD
BBG00JPRQZN0,US02406PAU49,"02406PAU4",BDZVHM9,AXL27,US,AMERICAN AXLE & MANUFACTURING INC 6.5% GTD SNR 01/04/2027 USD,100.54583,USD
BBG00JXGP4D6,US675232AB89,"675232AB8",BF3SS34,OII28,US,OCEANEERING INTERNATIONAL INC 6% SNR 01/02/2028,100.00779,USD
BBG00GXDXBC5,US929160AV17,"929160AV1",BDFZCC6,VMC47,US,VULCAN MATERIALS CO 4.5% SNR 15/06/2047,85.91129,USD
BBG00GW1G473,US189754AC88,"189754AC8",BD6F010,TPR27,US,TAPESTRY INC 4.125% SNR 15/07/27,99.50296,USD
BBG00GQJP1X8,US34959JAG31,"34959JAG3",BF4TV93,FTV26,US,FORTIVE CORP 3.15% SNR 15/06/26,99.13123,USD
BBG00GQJSCY0,US34959JAH14,"34959JAH1",BF1XM51,FTV46,US,FORTIVE CORP 4.3% SNR 15/06/2046,82.28362,USD
BBG00GZTR4K2,US337932AH00,"337932AH0",BDC3P91,FE27,US,FIRSTENERGY CORP 3.9% SNR 15/07/27 'B,99.04941,USD
BBG00GXF91Z4,US574599BM79,"574599BM7",BDFZC82,MAS47,US,MASCO CORP 4.5% SNR 15/05/2047,82.98432,USD
BBG00GZTR4L1,US337932AJ65,"337932AJ6",BDC3P80,FE47,US,FIRSTENERGY CORP 4.85% SNR 15/07/47,86.11686,USD
BBG00GXDZFV3,US05348EBB48,"05348EBB4",BF6V0N4,AVB47,US,AVALONBAY COMMUNITIES INC 4.15% SNR MTN 01/07/47 USD,81.69145,USD
BBG00GXF17T6,US574599BN52,"574599BN5",BDFZCD7,MAS27,US,MASCO CORP 3.5% SNR 15/11/2027,98.72062,USD
BBG00GX0G367,US404119BV04,"404119BV0",BF2XWB6,HCA47,US,HCA INC. 5.5% GTD 15/06/2047 USD,93.30299,USD
BBG00GZTSD12,US871829BF39,"871829BF3",BDGGZT6,SYY27A,US,SYSCO CORP 3.25% GTD SNR 15/07/27 USD,97.77903,USD
BBG00H0FY7M1,US313747AY39,"313747AY3",BF0BV48,FRT27A,US,FEDERAL REALTY OP LP 3.25% SNR 15/07/27,97.57441,USD
BBG00JCP9FD2,US87165BAM54,"87165BAM5",BD2BV19,SYF27,US,SYNCHRONY FINANCIAL 3.95% SNR 01/12/27,98.65375,USD
BBG00JCPNPP1,US71951QAB86,"71951QAB8",BD3JBP6,DOC/28,US,PHYSICIANS RLTY LP 3.95% GTD SNR 15/01/28 USD,98.7759,USD
BBG00H0KV2H0,US690742AG60,"690742AG6",BF1X5B8,OC47,US,OWENS CORNING 4.3% GTD SNR 15/07/2047 USD,80.87427,USD
BBG00HG03SN4,US928563AC98,"928563AC9",BDT5HN8,VMW27,US,VMWARE LLC 3.9% SNR 21/08/2027,98.51083,USD
BBG00H5HM6C8,US22819KAB61,"22819KAB6",BF6Q4S2,CCK26A,US,CROWN AMERS LLC/CROWN AMERS 4.25% GTD SNR 30/09/26 USD,100.21136,USD
BBG00HFWGH46,US50540RAU68,"50540RAU6",BD5KBB3,LH27,US,LABORATORY CORP AMER HLDGS 3.6% GTD SNR 01/09/2027 USD,97.97,USD
BBG00HJ5LTG6,US15189WAJ99,"15189WAJ9",BF1D1V0,CNP47,US,CENTERPOINT ENERGY RESOURCES CORP 4.1% SNR 01/09/2047 USD,81.10426,USD
BBG00HFZRRR0,US202795JK73,"202795JK7",BF2N4F4,EXC/27,US,COMMONWEALTH EDISON 2.95% 1MTG 15/08/27,97.21265,USD
BBG00HFZDYY2,US06406YAA01,"06406YAA0",BDT5HL6,BK29,US,BANK OF NEW YORK MELLON CORP 3.3% SUB MTN 23/08/2029 USD,95.02479,USD
BBG00HJ8Z7V6,US059165EJ51,"059165EJ5",BD3CWY1,EXC/47A,US,BALTIMORE GAS & ELECTRIC CO 3.75% SNR 15/08/47,75.693,USD
BBG00JCVKG62,US756109AU84,"756109AU8",BYVHXJ7,O28,US,REALTY INCOME CORP 3.65% SNR 15/01/28,98.42791,USD
BBG00DSXLSV9,US03835VAF31,"03835VAF3",BZ57QB3,APTV46,US,APTIV PLC 4.4% GTD SNR 01/10/2046 USD,78.42821,USD
BBG00JCWCKK4,US05464HAC43,"05464HAC4",BFD9P92,AXS/27,US,AXIS SPECIALTY FINANCE PLC 4% GTD SNR 06/12/27,99.5621,USD
BBG00JDYVKC7,US74456QBT22,"74456QBT2",BD1DFD6,PEG/47,US,PUBLIC SERVICE ELECTRIC & GAS CO 3.6% SNR MTN 01/12/47 USD'L,75.85395,USD
BBG00JDZ32B6,US808513AU91,"808513AU9",BFNV4N5,SCHW28,US,SCHWAB(CHARLES)CORP 3.2% SNR 25/01/2028,97.25186,USD
BBG00JCPPXW4,US53227JAA25,"53227JAA2",BZ3ZW99,LSI27,US,LIFE STORAGE LP 3.875% GTD SNR 15/12/27 USD,99.24375,USD
BBG00H1HSDH6,US454889AR79,"454889AR7",BDRM6Q7,AEP/47,US,INDIANA MICHIGAN POWER CO 3.75% SNR 01/07/47,74.93007,USD
BBG00HBGN197,US960386AL46,"960386AL4",BYXGKP7,WAB26,US,WESTINGHOUSE AIR BRAKE TECH CORP 3.45% GTD SNR 15/11/26 USD,99.53295,USD
BBG00HZGCSX7,US87612EBG08,"87612EBG0",BYZQN45,TGT47,US,TARGET CORP 3.9% SNR 15/11/2047,80.22801,USD
BBG00HZVJ3F2,US69353RFG83,"69353RFG8",BF2JLM8,PNC27A,US,PNC BK N A PITTSBURGH PA 3.1% SNR MTN 25/10/2027 USD,97.7475,USD
BBG00JDJ5LS0,US828807DE42,"828807DE4",BF4BJ95,SPG27A,US,SIMON PROPERTY GROUP L.P. 3.375% SNR 01/12/27,98.19688,USD
BBG00JCGVWW9,US421946AK01,"421946AK0",BD1KJZ7,HR28,US,HRTI LLC 3.625% SNR 15/01/28,96.67054,USD
BBG00JF4YZ62,US817565CD49,"817565CD4",BD0RZM8,SCI27A,US,SERVICE CORPORATION INTERNATIONAL 4.625% SNR 15/12/27,98.80999,USD
BBG00H1MQKY2,US03027XAP50,"03027XAP5",BYVSWC6,AMT27A,US,AMERICAN TOWER CORP 3.55% SNR 15/07/27,98.34986,USD
BBG00GTR0KP1,US00774CAB37,"00774CAB3",BZBYDG2,ACM27,US,AECOM 5.125% GTD SNR 15/03/27 USD,99.12507,USD
BBG00HMVV175,US69352PAM59,"69352PAM5",BD6JXP7,PPL/47,US,PPL CAPITAL FUNDING INC 4% GTD SNR 15/09/47,74.74842,USD
BBG00HMS0MR8,US24422ETW92,"24422ETW9",BF58H79,DE/27,US,JOHN DEERE CAPITAL CORP 2.8% SNR MTN 08/09/27 USD'G,96.74556,USD
BBG00HMS49H4,US26442UAE47,"26442UAE4",BF58H68,DUK47A,US,DUKE ENERGY PROGRESS LLC 3.6% 1MTG 15/09/47,73.50246,USD
BBG00J203564,US742718FB02,"742718FB0",BYWG4T0,PG47,US,PROCTER & GAMBLE CO 3.5% SNR 25/10/2047,77.7075,USD
BBG00J6D27X9,US15135UAP49,"15135UAP4",BFNWDQ4,CVE37,US,CENOVUS ENERGY INC 5.25% SNR 15/06/37,97.38051,USD
BBG00J6D2J63,US15135UAR05,"15135UAR0",BFNL6J5,CVE47,US,CENOVUS ENERGY INC 5.4% SNR 15/06/2047,90.15295,USD
BBG00J6D1RY5,US15135UAM18,"15135UAM1",BFNL6L7,CVE27,US,CENOVUS ENERGY INC 4.25% SNR 15/04/27,101.16132,USD
BBG00H1J1TV0,US124857AT09,"124857AT0",BYXKMT7,CBS28,US,PARAMOUNT GLOBAL 3.375% GTD SNR 15/02/28 USD,95.98313,USD
BBG00H1T6GB3,US875484AK30,"875484AK3",BD97M39,SKT/27,US,TANGER PROPERTIES LP 3.875% SNR 15/07/27,98.65576,USD
BBG00HMW4CK4,US92826CAH51,"92826CAH5",BD5WJ15,V27,US,VISA INC 2.75% SNR 15/09/27,96.70931,USD
BBG00HMW6JK7,US92826CAJ18,"92826CAJ1",BD5WHT9,V47,US,VISA INC 3.65% SNR 15/09/47,77.35181,USD
BBG00HMXNKC2,US040555CW21,"040555CW2",BD5WHY4,PNW/27,US,ARIZONA PUBLIC SERVICE CO 2.95% SNR 15/09/27,96.31386,USD
BBG00HMQT197,US98978VAL71,"98978VAL7",BF58H80,ZTS27,US,ZOETIS INC 3% SNR 12/09/2027,96.7823,USD
BBG00HMQT8K9,US98978VAM54,"98978VAM5",BF58HB3,ZTS47,US,ZOETIS INC 3.95% SNR 12/09/47,79.05002,USD
BBG00HPBY8H7,US883203BY60,"883203BY6",BDR5NW1,TXT28,US,TEXTRON INC 3.375% SNR 01/03/2028 USD,96.64053,USD
BBG00HMVQSK7,US665772CQ04,"665772CQ0",BD72XQ6,XEL/47B,US,NORTHERN STATES POWER CO 3.6% 1MTG 15/09/2047 USD,74.44632,USD
BBG00HMQYP98,US437076BT82,"437076BT8",BDH44D6,HD27,US,HOME DEPOT INC 2.8% SNR 14/09/2027,96.63889,USD
BBG00HPC6CV1,US927804FY56,"927804FY5",BZ0WZD8,D/47,US,VIRGINIA ELECTRIC & POWER CO 3.8% SNR 15/09/47 'B,75.60097,USD
